id n pop length mu rec
locus608 16 2 88 2.66869912170447e-10 0
locus609 90 1 141 4.13232579710287e-10 0
locus609 22 2 141 4.13232579710287e-10 0
locus610 94 1 85 1.16849288511948e-09 0
locus610 20 2 85 1.16849288511948e-09 0
locus611 98 1 171 8.74839591633873e-10 0
locus611 24 2 171 8.74839591633873e-10 0
locus612 70 1 109 1.44305287258847e-10 0
locus612 24 2 109 1.44305287258847e-10 0
locus613 72 1 84 1.08880519296949e-09 0
locus613 20 2 84 1.08880519296949e-09 0
locus614 56 1 83 9.31137592685744e-10 0
locus614 18 2 83 9.31137592685744e-10 0
locus615 98 1 105 5.73460003919376e-10 0
locus615 28 2 105 5.73460003919376e-10 0
locus616 78 1 92 6.11741937422704e-10 0
locus616 22 2 92 6.11741937422704e-10 0
locus617 86 1 121 6.42167466588749e-10 0
locus617 32 2 121 6.42167466588749e-10 0
locus618 72 1 102 1.14531329734864e-09 0
locus618 32 2 102 1.14531329734864e-09 0
locus619 36 1 100 1.19624481367071e-09 0
locus619 10 2 100 1.19624481367071e-09 0
locus620 86 1 115 1.78558617184559e-09 0
locus620 28 2 115 1.78558617184559e-09 0
locus621 68 1 127 9.02903924516899e-10 0
locus621 16 2 127 9.02903924516899e-10 0
locus622 92 1 192 4.63315526082401e-10 0
locus622 24 2 192 4.63315526082401e-10 0
locus623 56 1 102 4.89250567575242e-10 0
locus623 26 2 102 4.89250567575242e-10 0
locus624 102 1 133 1.5197364753096e-09 0
locus624 24 2 133 1.5197364753096e-09 0
locus625 70 1 87 5.6420780098021e-10 0
locus625 24 2 87 5.6420780098021e-10 0
locus626 30 1 57 7.47015668671702e-10 0
locus626 10 2 57 7.47015668671702e-10 0
locus627 90 1 122 2.02929060126503e-09 0
locus627 24 2 122 2.02929060126503e-09 0
locus628 86 1 128 1.25463262899617e-09 0
locus628 28 2 128 1.25463262899617e-09 0
locus629 68 1 34 1.78808734267131e-09 0
locus629 20 2 34 1.78808734267131e-09 0
locus630 72 1 54 1.38871387527179e-09 0
locus630 18 2 54 1.38871387527179e-09 0
locus631 38 1 84 2.80019638050618e-10 0
locus631 16 2 84 2.80019638050618e-10 0
locus632 62 1 115 2.02875947715881e-09 0
locus632 16 2 115 2.02875947715881e-09 0
locus633 92 1 94 1.19972214120172e-09 0
locus633 28 2 94 1.19972214120172e-09 0
locus634 70 1 124 1.41663152382225e-09 0
locus634 16 2 124 1.41663152382225e-09 0
locus635 94 1 99 3.00323946325286e-10 0
locus635 20 2 99 3.00323946325286e-10 0
locus636 68 1 197 2.16996988762695e-10 0
locus636 22 2 197 2.16996988762695e-10 0
locus637 78 1 90 9.25547537189e-10 0
locus637 18 2 90 9.25547537189e-10 0
locus638 64 1 127 1.25050473176074e-09 0
locus638 16 2 127 1.25050473176074e-09 0
locus639 88 1 108 1.3136297255721e-09 0
locus639 22 2 108 1.3136297255721e-09 0
locus640 102 1 139 4.62327723561439e-10 0
locus640 16 2 139 4.62327723561439e-10 0
locus641 84 1 77 5.99416682723998e-10 0
locus641 20 2 77 5.99416682723998e-10 0
locus642 90 1 75 3.34381804338515e-10 0
locus642 30 2 75 3.34381804338515e-10 0
locus643 76 1 126 2.48035345424067e-10 0
locus643 18 2 126 2.48035345424067e-10 0
locus644 82 1 89 2.63848981904089e-09 0
locus644 30 2 89 2.63848981904089e-09 0
locus645 94 1 107 8.26346404722277e-10 0
locus645 22 2 107 8.26346404722277e-10 0
locus646 82 1 92 6.65741815329104e-10 0
locus646 28 2 92 6.65741815329104e-10 0
locus647 78 1 106 9.66155697346237e-10 0
locus647 20 2 106 9.66155697346237e-10 0
locus648 84 1 97 2.20054305866925e-09 0
locus648 24 2 97 2.20054305866925e-09 0
locus649 64 1 138 1.24544736056669e-09 0
locus649 12 2 138 1.24544736056669e-09 0
locus650 98 1 90 1.85336101097945e-09 0
locus650 24 2 90 1.85336101097945e-09 0
locus651 94 1 201 1.38884419069872e-09 0
locus651 24 2 201 1.38884419069872e-09 0
locus652 84 1 107 1.47261220458897e-09 0
locus652 20 2 107 1.47261220458897e-09 0
locus653 92 1 123 2.02120491510198e-09 0
locus653 28 2 123 2.02120491510198e-09 0
locus654 74 1 98 2.11811157238027e-09 0
locus654 22 2 98 2.11811157238027e-09 0
locus655 90 1 159 1.67032751485511e-09 0
locus655 24 2 159 1.67032751485511e-09 0
locus656 98 1 86 1.67431321494581e-09 0
locus656 22 2 86 1.67431321494581e-09 0
locus657 94 1 102 6.52046788489659e-10 0
locus657 20 2 102 6.52046788489659e-10 0
locus658 88 1 103 2.49975750143104e-11 0
locus658 34 2 103 2.49975750143104e-11 0
locus659 58 1 115 4.90322358240255e-10 0
locus659 16 2 115 4.90322358240255e-10 0
locus660 74 1 106 1.22465041108753e-09 0
locus660 26 2 106 1.22465041108753e-09 0
locus661 76 1 89 1.789382347169e-09 0
locus661 22 2 89 1.789382347169e-09 0
locus662 90 1 117 8.14052683292491e-10 0
locus662 24 2 117 8.14052683292491e-10 0
locus663 74 1 91 7.36324277376812e-10 0
locus663 22 2 91 7.36324277376812e-10 0
locus664 102 1 185 1.68016803480895e-09 0
locus664 28 2 185 1.68016803480895e-09 0
locus665 76 1 94 1.06669800755487e-09 0
locus665 24 2 94 1.06669800755487e-09 0
locus666 92 1 121 1.23492168251778e-09 0
locus666 28 2 121 1.23492168251778e-09 0
locus667 38 1 81 1.79268398079005e-09 0
locus667 14 2 81 1.79268398079005e-09 0
locus668 72 1 100 2.04872817582097e-09 0
locus668 18 2 100 2.04872817582097e-09 0
locus669 88 1 169 2.74317893196059e-09 0
locus669 30 2 169 2.74317893196059e-09 0
locus670 82 1 100 1.53314465962531e-09 0
locus670 22 2 100 1.53314465962531e-09 0
locus671 90 1 94 7.57189707638855e-10 0
locus671 28 2 94 7.57189707638855e-10 0
locus672 76 1 96 9.05113104933724e-10 0
locus672 24 2 96 9.05113104933724e-10 0
locus673 96 1 103 8.92498732753196e-10 0
locus673 22 2 103 8.92498732753196e-10 0
locus674 86 1 93 1.35649435534926e-09 0
locus674 20 2 93 1.35649435534926e-09 0
locus675 90 1 88 1.0136806838036e-09 0
locus675 32 2 88 1.0136806838036e-09 0
locus676 76 1 146 1.52982985670757e-09 0
locus676 22 2 146 1.52982985670757e-09 0
locus677 64 1 87 6.36862736401324e-10 0
locus677 22 2 87 6.36862736401324e-10 0
locus678 80 1 87 2.00237647055815e-09 0
locus678 16 2 87 2.00237647055815e-09 0
locus679 96 1 78 1.3981174315463e-09 0
locus679 26 2 78 1.3981174315463e-09 0
locus680 50 1 103 3.75878446288006e-10 0
locus680 20 2 103 3.75878446288006e-10 0
locus681 94 1 131 4.17292504540877e-10 0
locus681 18 2 131 4.17292504540877e-10 0
locus682 82 1 140 1.06483115849941e-09 0
locus682 18 2 140 1.06483115849941e-09 0
locus683 84 1 147 5.68514012094267e-10 0
locus683 24 2 147 5.68514012094267e-10 0
locus684 58 1 91 1.02101451031875e-09 0
locus684 20 2 91 1.02101451031875e-09 0
locus685 94 1 91 3.1419903139891e-10 0
locus685 20 2 91 3.1419903139891e-10 0
locus686 82 1 96 1.94632906242533e-09 0
locus686 28 2 96 1.94632906242533e-09 0
locus687 94 1 80 4.59364588646192e-10 0
locus687 20 2 80 4.59364588646192e-10 0
locus688 90 1 89 1.6851206441391e-09 0
locus688 34 2 89 1.6851206441391e-09 0
locus689 80 1 103 1.25027041877078e-09 0
locus689 32 2 103 1.25027041877078e-09 0
locus690 76 1 50 6.93983734471603e-10 0
locus690 20 2 50 6.93983734471603e-10 0
locus691 82 1 120 2.40712281955453e-10 0
locus691 34 2 120 2.40712281955453e-10 0
locus692 60 1 219 4.85592679185478e-10 0
locus692 18 2 219 4.85592679185478e-10 0
locus693 82 1 83 5.36673707955253e-10 0
locus693 30 2 83 5.36673707955253e-10 0
locus694 58 1 37 2.60752953951197e-09 0
locus694 14 2 37 2.60752953951197e-09 0
locus695 38 1 150 2.01059625152598e-09 0
locus695 20 2 150 2.01059625152598e-09 0
locus696 106 1 98 6.37370961327586e-10 0
locus696 24 2 98 6.37370961327586e-10 0
locus697 68 1 80 1.15496980158777e-09 0
locus697 26 2 80 1.15496980158777e-09 0
locus698 94 1 94 1.39017434313661e-09 0
locus698 16 2 94 1.39017434313661e-09 0
locus699 90 1 99 8.66430767314506e-10 0
locus699 26 2 99 8.66430767314506e-10 0
locus700 80 1 84 1.23982111374525e-09 0
locus700 28 2 84 1.23982111374525e-09 0
locus701 78 1 111 5.31752387529682e-10 0
locus701 20 2 111 5.31752387529682e-10 0
locus702 80 1 87 1.33737878584844e-09 0
locus702 18 2 87 1.33737878584844e-09 0
locus703 84 1 102 3.88538878506891e-10 0
locus703 28 2 102 3.88538878506891e-10 0
locus704 92 1 135 1.00312633719897e-09 0
locus704 24 2 135 1.00312633719897e-09 0
locus705 70 1 98 4.69895866883446e-10 0
locus705 18 2 98 4.69895866883446e-10 0
locus706 102 1 135 9.75107248773316e-10 0
locus706 30 2 135 9.75107248773316e-10 0
locus707 46 1 121 1.14018747350238e-09 0
locus707 22 2 121 1.14018747350238e-09 0
locus708 78 1 164 1.64067235310542e-09 0
locus708 20 2 164 1.64067235310542e-09 0
locus709 90 1 80 1.81001755592112e-11 0
locus709 18 2 80 1.81001755592112e-11 0
locus710 94 1 107 8.35675001340367e-10 0
locus710 30 2 107 8.35675001340367e-10 0
locus711 86 1 93 1.56535104563979e-09 0
locus711 22 2 93 1.56535104563979e-09 0
locus712 60 1 135 4.80364535431736e-10 0
locus712 24 2 135 4.80364535431736e-10 0
locus713 90 1 107 8.78731184729267e-10 0
locus713 32 2 107 8.78731184729267e-10 0
locus714 44 1 42 1.26614816010969e-10 0
locus714 20 2 42 1.26614816010969e-10 0
locus715 76 1 104 1.51700436782331e-09 0
locus715 24 2 104 1.51700436782331e-09 0
locus716 74 1 132 1.34490181954322e-09 0
locus716 20 2 132 1.34490181954322e-09 0
locus717 104 1 134 2.24515855932355e-09 0
locus717 18 2 134 2.24515855932355e-09 0
locus718 44 1 51 1.51167460902568e-09 0
locus718 10 2 51 1.51167460902568e-09 0
locus719 82 1 114 1.18106251680389e-09 0
locus719 28 2 114 1.18106251680389e-09 0
locus720 88 1 115 6.15094381171917e-10 0
locus720 26 2 115 6.15094381171917e-10 0
locus721 56 1 70 9.09932966652491e-10 0
locus721 24 2 70 9.09932966652491e-10 0
locus722 76 1 95 4.14396673414999e-10 0
locus722 26 2 95 4.14396673414999e-10 0
locus723 88 1 102 1.18165879969809e-09 0
locus723 26 2 102 1.18165879969809e-09 0
locus724 94 1 163 5.99287853820033e-10 0
locus724 28 2 163 5.99287853820033e-10 0
locus725 78 1 139 7.55501811473162e-10 0
locus725 28 2 139 7.55501811473162e-10 0
locus726 26 1 189 1.00869729388589e-09 0
locus726 14 2 189 1.00869729388589e-09 0
locus727 72 1 97 3.63694417910665e-10 0
locus727 20 2 97 3.63694417910665e-10 0
locus728 86 1 62 1.60417143291179e-10 0
locus728 22 2 62 1.60417143291179e-10 0
locus729 96 1 195 1.10877758561534e-10 0
locus729 26 2 195 1.10877758561534e-10 0
locus730 88 1 170 8.28079421389409e-10 0
locus730 18 2 170 8.28079421389409e-10 0
locus731 86 1 105 1.98967790077189e-09 0
locus731 20 2 105 1.98967790077189e-09 0
locus732 100 1 93 8.8591116596179e-10 0
locus732 16 2 93 8.8591116596179e-10 0
locus733 96 1 86 1.34403140088187e-09 0
locus733 24 2 86 1.34403140088187e-09 0
locus734 90 1 145 9.76637552152788e-10 0
locus734 36 2 145 9.76637552152788e-10 0
locus735 78 1 128 8.97307193587049e-10 0
locus735 24 2 128 8.97307193587049e-10 0
locus736 80 1 151 1.02868375997718e-09 0
locus736 22 2 151 1.02868375997718e-09 0
locus737 68 1 102 1.91344146555614e-09 0
locus737 26 2 102 1.91344146555614e-09 0
locus738 78 1 92 1.97641533566533e-09 0
locus738 16 2 92 1.97641533566533e-09 0
locus739 58 1 88 3.35599757727498e-10 0
locus739 20 2 88 3.35599757727498e-10 0
locus740 92 1 80 9.58233445236092e-10 0
locus740 28 2 80 9.58233445236092e-10 0
locus741 76 1 95 1.56784832959569e-09 0
locus741 14 2 95 1.56784832959569e-09 0
locus742 66 1 115 1.68723768617549e-09 0
locus742 26 2 115 1.68723768617549e-09 0
locus743 90 1 85 1.61323377954965e-09 0
locus743 26 2 85 1.61323377954965e-09 0
locus744 82 1 84 1.89821580468903e-09 0
locus744 20 2 84 1.89821580468903e-09 0
locus745 94 1 131 1.44847284285529e-09 0
locus745 30 2 131 1.44847284285529e-09 0
locus746 84 1 79 1.77921288631309e-09 0
locus746 14 2 79 1.77921288631309e-09 0
locus747 40 1 52 1.51645172824595e-09 0
locus747 14 2 52 1.51645172824595e-09 0
locus748 44 1 209 2.99738638112018e-10 0
locus748 12 2 209 2.99738638112018e-10 0
locus749 80 1 105 1.23087408418272e-09 0
locus749 32 2 105 1.23087408418272e-09 0
locus750 46 1 33 2.07885048006953e-09 0
locus750 16 2 33 2.07885048006953e-09 0
locus751 72 1 138 7.31377864727201e-11 0
locus751 24 2 138 7.31377864727201e-11 0
locus752 82 1 127 2.96352577938471e-10 0
locus752 32 2 127 2.96352577938471e-10 0
locus753 80 1 90 5.47115673360657e-10 0
locus753 22 2 90 5.47115673360657e-10 0
locus754 82 1 161 1.36794698566208e-09 0
locus754 18 2 161 1.36794698566208e-09 0
locus755 74 1 97 5.71676734680092e-10 0
locus755 20 2 97 5.71676734680092e-10 0
locus756 98 1 113 1.7150391365784e-09 0
locus756 30 2 113 1.7150391365784e-09 0
locus757 48 1 36 1.38020722953277e-09 0
locus757 10 2 36 1.38020722953277e-09 0
locus758 66 1 124 1.00233692987721e-09 0
locus758 24 2 124 1.00233692987721e-09 0
locus759 94 1 175 3.27902016908659e-10 0
locus759 26 2 175 3.27902016908659e-10 0
locus760 80 1 143 1.05629432151243e-09 0
locus760 12 2 143 1.05629432151243e-09 0
locus761 74 1 57 9.94158877807943e-10 0
locus761 24 2 57 9.94158877807943e-10 0
locus762 64 1 112 9.29932842614812e-10 0
locus762 22 2 112 9.29932842614812e-10 0
locus763 66 1 86 1.1265599060886e-09 0
locus763 24 2 86 1.1265599060886e-09 0
locus764 72 1 181 6.07697733965678e-10 0
locus764 24 2 181 6.07697733965678e-10 0
locus765 68 1 89 6.42370849137834e-10 0
locus765 18 2 89 6.42370849137834e-10 0
locus766 88 1 143 9.02634861983352e-10 0
locus766 20 2 143 9.02634861983352e-10 0
locus767 42 1 88 1.08234732900569e-09 0
locus767 18 2 88 1.08234732900569e-09 0
locus768 94 1 125 8.96685349239366e-10 0
locus768 28 2 125 8.96685349239366e-10 0
locus769 92 1 81 6.59895458444931e-10 0
locus769 24 2 81 6.59895458444931e-10 0
locus770 90 1 101 1.25882713695549e-09 0
locus770 28 2 101 1.25882713695549e-09 0
locus771 86 1 104 6.67909232923153e-10 0
locus771 24 2 104 6.67909232923153e-10 0
locus772 34 1 259 7.77678503082076e-10 0
locus772 10 2 259 7.77678503082076e-10 0
locus773 84 1 114 1.39988601419049e-09 0
locus773 28 2 114 1.39988601419049e-09 0
locus774 40 1 14 1.45337225530944e-09 0
locus774 8 2 14 1.45337225530944e-09 0
locus775 86 1 116 5.14023009440162e-10 0
locus775 16 2 116 5.14023009440162e-10 0
locus776 74 1 117 7.23947506178002e-10 0
locus776 20 2 117 7.23947506178002e-10 0
locus777 94 1 131 1.07395367016822e-09 0
locus777 24 2 131 1.07395367016822e-09 0
locus778 82 1 102 1.01449728215129e-09 0
locus778 32 2 102 1.01449728215129e-09 0
locus779 74 1 114 1.12773384713081e-09 0
locus779 24 2 114 1.12773384713081e-09 0
locus780 86 1 88 8.78087989071002e-10 0
locus780 18 2 88 8.78087989071002e-10 0
locus781 54 1 61 1.71682905810454e-10 0
locus781 4 2 61 1.71682905810454e-10 0
locus782 74 1 117 3.86963015026731e-10 0
locus782 18 2 117 3.86963015026731e-10 0
locus783 90 1 99 1.02511449488146e-09 0
locus783 28 2 99 1.02511449488146e-09 0
locus784 68 1 95 1.22228598863286e-09 0
locus784 18 2 95 1.22228598863286e-09 0
locus785 100 1 111 8.43888639332569e-10 0
locus785 22 2 111 8.43888639332569e-10 0
locus786 58 1 94 1.7126649091892e-09 0
locus786 16 2 94 1.7126649091892e-09 0
locus787 88 1 108 1.28268382074878e-09 0
locus787 18 2 108 1.28268382074878e-09 0
locus788 84 1 101 7.59077154418044e-10 0
locus788 22 2 101 7.59077154418044e-10 0
locus789 74 1 73 1.01706022207097e-10 0
locus789 32 2 73 1.01706022207097e-10 0
locus790 78 1 93 1.55958842348524e-09 0
locus790 24 2 93 1.55958842348524e-09 0
locus791 106 1 119 1.50118852442902e-09 0
locus791 22 2 119 1.50118852442902e-09 0
locus792 66 1 105 6.11022285611148e-10 0
locus792 24 2 105 6.11022285611148e-10 0
locus793 62 1 67 9.8941082832359e-10 0
locus793 12 2 67 9.8941082832359e-10 0
locus794 86 1 82 1.5258414013334e-09 0
locus794 22 2 82 1.5258414013334e-09 0
locus795 74 1 105 9.44507982847023e-10 0
locus795 22 2 105 9.44507982847023e-10 0
locus796 92 1 114 1.75795666605247e-09 0
locus796 22 2 114 1.75795666605247e-09 0
locus797 66 1 113 9.17330878870579e-10 0
locus797 24 2 113 9.17330878870579e-10 0
locus798 94 1 127 9.58319401832643e-10 0
locus798 34 2 127 9.58319401832643e-10 0
locus799 82 1 100 3.20811167968459e-10 0
locus799 18 2 100 3.20811167968459e-10 0
locus800 88 1 98 1.96772192906443e-09 0
locus800 24 2 98 1.96772192906443e-09 0
locus801 72 1 222 2.07113823139119e-10 0
locus801 16 2 222 2.07113823139119e-10 0
locus802 82 1 114 9.06409266809541e-10 0
locus802 16 2 114 9.06409266809541e-10 0
locus803 94 1 152 9.81415630740451e-11 0
locus803 24 2 152 9.81415630740451e-11 0
locus804 60 1 86 1.0538325630678e-09 0
locus804 26 2 86 1.0538325630678e-09 0
locus805 88 1 117 5.42057842109216e-10 0
locus805 28 2 117 5.42057842109216e-10 0
locus806 52 1 148 6.93123827561104e-10 0
locus806 22 2 148 6.93123827561104e-10 0
locus807 60 1 42 1.32089734692407e-09 0
locus807 10 2 42 1.32089734692407e-09 0
locus808 100 1 98 8.54036998187218e-10 0
locus808 28 2 98 8.54036998187218e-10 0
locus809 86 1 74 1.58764180819657e-09 0
locus809 26 2 74 1.58764180819657e-09 0
locus810 86 1 90 6.58388803151867e-10 0
locus810 32 2 90 6.58388803151867e-10 0
locus811 34 1 20 1.02907744105386e-10 0
locus811 10 2 20 1.02907744105386e-10 0
locus812 70 1 129 1.10096822709187e-10 0
locus812 30 2 129 1.10096822709187e-10 0
locus813 82 1 175 1.23484222964294e-09 0
locus813 30 2 175 1.23484222964294e-09 0
locus814 82 1 99 6.26908805144633e-10 0
locus814 22 2 99 6.26908805144633e-10 0
locus815 92 1 110 1.68126462188773e-09 0
locus815 28 2 110 1.68126462188773e-09 0
locus816 78 1 142 1.67477916122384e-09 0
locus816 16 2 142 1.67477916122384e-09 0
locus817 32 1 163 1.28876359697677e-10 0
locus817 10 2 163 1.28876359697677e-10 0
locus818 56 1 91 8.42165726556459e-10 0
locus818 14 2 91 8.42165726556459e-10 0
locus819 96 1 96 5.4806770167704e-10 0
locus819 30 2 96 5.4806770167704e-10 0
locus820 92 1 108 4.65222945336599e-10 0
locus820 26 2 108 4.65222945336599e-10 0
locus821 62 1 88 1.53250175358854e-09 0
locus821 18 2 88 1.53250175358854e-09 0
locus822 76 1 125 1.89276447901325e-09 0
locus822 26 2 125 1.89276447901325e-09 0
locus823 96 1 86 1.62011677447685e-09 0
locus823 24 2 86 1.62011677447685e-09 0
locus824 86 1 221 9.47401115482948e-10 0
locus824 22 2 221 9.47401115482948e-10 0
locus825 62 1 85 7.66436703880207e-10 0
locus825 22 2 85 7.66436703880207e-10 0
locus826 86 1 90 7.67985693563676e-10 0
locus826 22 2 90 7.67985693563676e-10 0
locus827 96 1 110 7.52500756933232e-10 0
locus827 24 2 110 7.52500756933232e-10 0
locus828 76 1 114 2.09608950247713e-09 0
locus828 24 2 114 2.09608950247713e-09 0
locus829 88 1 92 4.71013504705436e-10 0
locus829 28 2 92 4.71013504705436e-10 0
locus830 92 1 169 3.06440473294683e-10 0
locus830 24 2 169 3.06440473294683e-10 0
locus831 96 1 147 2.43763976567327e-09 0
locus831 26 2 147 2.43763976567327e-09 0
locus832 80 1 116 1.69568981781498e-09 0
locus832 12 2 116 1.69568981781498e-09 0
locus833 92 1 210 6.94451448382803e-11 0
locus833 22 2 210 6.94451448382803e-11 0
locus834 68 1 71 9.95282525858087e-10 0
locus834 32 2 71 9.95282525858087e-10 0
locus835 88 1 74 1.07273991088363e-09 0
locus835 26 2 74 1.07273991088363e-09 0
locus836 50 1 48 3.25498851761974e-10 0
locus836 20 2 48 3.25498851761974e-10 0
locus837 84 1 167 1.40570943880939e-09 0
locus837 26 2 167 1.40570943880939e-09 0
locus838 102 1 125 4.71282996911473e-10 0
locus838 24 2 125 4.71282996911473e-10 0
locus839 76 1 85 1.0990273951688e-09 0
locus839 20 2 85 1.0990273951688e-09 0
locus840 90 1 152 2.26529916494792e-10 0
locus840 20 2 152 2.26529916494792e-10 0
locus841 86 1 38 1.12020735713806e-09 0
locus841 22 2 38 1.12020735713806e-09 0
locus842 86 1 108 2.51711419720571e-10 0
locus842 28 2 108 2.51711419720571e-10 0
locus843 74 1 88 9.73405015364674e-10 0
locus843 18 2 88 9.73405015364674e-10 0
locus844 96 1 167 1.72559907698266e-09 0
locus844 22 2 167 1.72559907698266e-09 0
locus845 84 1 107 2.08746811635969e-09 0
locus845 26 2 107 2.08746811635969e-09 0
locus846 36 1 86 1.17540301262517e-09 0
locus846 12 2 86 1.17540301262517e-09 0
locus847 74 1 143 1.54063040050384e-10 0
locus847 28 2 143 1.54063040050384e-10 0
locus848 88 1 93 1.45410052133848e-09 0
locus848 26 2 93 1.45410052133848e-09 0
locus849 78 1 81 5.878282438282e-10 0
locus849 22 2 81 5.878282438282e-10 0
locus850 92 1 78 1.28881864108542e-09 0
locus850 34 2 78 1.28881864108542e-09 0
locus851 84 1 126 4.18879128942483e-10 0
locus851 26 2 126 4.18879128942483e-10 0
locus852 62 1 150 2.70223067350695e-10 0
locus852 24 2 150 2.70223067350695e-10 0
locus853 80 1 164 1.39689369895265e-09 0
locus853 26 2 164 1.39689369895265e-09 0
locus854 76 1 98 2.84836558320551e-10 0
locus854 28 2 98 2.84836558320551e-10 0
locus855 70 1 110 5.79817931843484e-10 0
locus855 14 2 110 5.79817931843484e-10 0
locus856 82 1 84 6.83280477793299e-10 0
locus856 26 2 84 6.83280477793299e-10 0
locus857 70 1 137 4.15657979047797e-10 0
locus857 24 2 137 4.15657979047797e-10 0
locus858 72 1 90 2.8899875029154e-10 0
locus858 20 2 90 2.8899875029154e-10 0
locus859 32 1 69 1.10438436218025e-09 0
locus859 14 2 69 1.10438436218025e-09 0
locus860 74 1 106 1.52605592151751e-09 0
locus860 24 2 106 1.52605592151751e-09 0
locus861 96 1 90 1.59323057191089e-09 0
locus861 24 2 90 1.59323057191089e-09 0
locus862 70 1 116 1.10077162327631e-09 0
locus862 24 2 116 1.10077162327631e-09 0
locus863 74 1 81 8.76882089500427e-10 0
locus863 16 2 81 8.76882089500427e-10 0
locus864 80 1 79 1.7465050632439e-09 0
locus864 18 2 79 1.7465050632439e-09 0
locus865 84 1 149 1.32637800574486e-09 0
locus865 34 2 149 1.32637800574486e-09 0
locus866 82 1 126 1.70743276142095e-09 0
locus866 24 2 126 1.70743276142095e-09 0
locus867 80 1 113 5.45659715117875e-10 0
locus867 30 2 113 5.45659715117875e-10 0
locus868 88 1 105 1.05187035954555e-09 0
locus868 18 2 105 1.05187035954555e-09 0
locus869 86 1 151 4.89266341501433e-11 0
locus869 28 2 151 4.89266341501433e-11 0
locus870 66 1 98 1.35452463326718e-09 0
locus870 14 2 98 1.35452463326718e-09 0
locus871 92 1 93 1.33685084806743e-09 0
locus871 28 2 93 1.33685084806743e-09 0
locus872 98 1 91 8.4261269821051e-10 0
locus872 18 2 91 8.4261269821051e-10 0
locus873 88 1 105 1.48961308045719e-09 0
locus873 20 2 105 1.48961308045719e-09 0
locus874 74 1 106 1.34901369986202e-09 0
locus874 18 2 106 1.34901369986202e-09 0
locus875 100 1 167 3.32063398664939e-09 0
locus875 26 2 167 3.32063398664939e-09 0
locus876 92 1 129 9.86645208184619e-10 0
locus876 22 2 129 9.86645208184619e-10 0
locus877 52 1 99 8.95113063629417e-10 0
locus877 14 2 99 8.95113063629417e-10 0
locus878 84 1 107 1.06297662616917e-09 0
locus878 24 2 107 1.06297662616917e-09 0
locus879 54 1 92 5.75850765593501e-10 0
locus879 16 2 92 5.75850765593501e-10 0
locus880 86 1 147 1.51425082063495e-09 0
locus880 28 2 147 1.51425082063495e-09 0
locus881 104 1 87 5.7823760815588e-10 0
locus881 20 2 87 5.7823760815588e-10 0
locus882 92 1 151 1.22416998429503e-09 0
locus882 26 2 151 1.22416998429503e-09 0
locus883 36 1 64 8.95723939088468e-11 0
locus883 6 2 64 8.95723939088468e-11 0
locus884 98 1 98 1.64492712763111e-09 0
locus884 32 2 98 1.64492712763111e-09 0
locus885 82 1 152 3.39043189811412e-10 0
locus885 20 2 152 3.39043189811412e-10 0
locus886 90 1 166 1.99778587104019e-09 0
locus886 24 2 166 1.99778587104019e-09 0
locus887 50 1 58 1.65161931950209e-09 0
locus887 10 2 58 1.65161931950209e-09 0
locus888 94 1 162 1.28473580393566e-09 0
locus888 24 2 162 1.28473580393566e-09 0
locus889 90 1 111 3.62089181489959e-10 0
locus889 28 2 111 3.62089181489959e-10 0
locus890 46 1 21 1.49944271512966e-09 0
locus890 18 2 21 1.49944271512966e-09 0
locus891 86 1 118 1.49895680769444e-09 0
locus891 30 2 118 1.49895680769444e-09 0
locus892 82 1 106 6.35640861742269e-10 0
locus892 24 2 106 6.35640861742269e-10 0
locus893 72 1 102 2.87752403252419e-10 0
locus893 22 2 102 2.87752403252419e-10 0
locus894 56 1 61 9.31448502735658e-10 0
locus894 16 2 61 9.31448502735658e-10 0
locus895 74 1 140 1.79903055776548e-09 0
locus895 18 2 140 1.79903055776548e-09 0
locus896 70 1 146 3.8415612423985e-10 0
locus896 32 2 146 3.8415612423985e-10 0
locus897 94 1 142 3.12460291411985e-10 0
locus897 24 2 142 3.12460291411985e-10 0
locus898 98 1 157 1.04532566804772e-09 0
locus898 22 2 157 1.04532566804772e-09 0
locus899 88 1 109 8.72457065597753e-10 0
locus899 34 2 109 8.72457065597753e-10 0
locus900 86 1 100 3.23338652609626e-10 0
locus900 18 2 100 3.23338652609626e-10 0
locus901 60 1 97 1.22414173809893e-09 0
locus901 24 2 97 1.22414173809893e-09 0
locus902 74 1 154 1.2301242405859e-09 0
locus902 32 2 154 1.2301242405859e-09 0
locus903 78 1 88 1.47756625688698e-09 0
locus903 24 2 88 1.47756625688698e-09 0
locus904 76 1 80 6.42848799491064e-10 0
locus904 24 2 80 6.42848799491064e-10 0
locus905 82 1 91 9.96796238200389e-10 0
locus905 26 2 91 9.96796238200389e-10 0
locus906 58 1 85 7.83118300751244e-10 0
locus906 20 2 85 7.83118300751244e-10 0
locus907 84 1 95 1.63474823719684e-09 0
locus907 24 2 95 1.63474823719684e-09 0
locus908 92 1 95 1.57462508542129e-09 0
locus908 14 2 95 1.57462508542129e-09 0
locus909 74 1 93 1.23897345618068e-10 0
locus909 18 2 93 1.23897345618068e-10 0
locus910 74 1 97 1.36376316075085e-09 0
locus910 28 2 97 1.36376316075085e-09 0
locus911 74 1 142 1.15412518925072e-09 0
locus911 24 2 142 1.15412518925072e-09 0
locus912 40 1 89 3.49850566683367e-10 0
